row,pass,gen_q1,gen_q2,gen_q3,flag1,flag2,flag3,cos1,cos2,cos3,mean_cosine,n_flagged,all_noncommittal,score,baseline_score,baseline_zero,deepeval_score,deferral_label,question,category,source,ends_in_question,n_referral_phrases,referral_density_per_1k,response_len,first_referral_pos_frac,substantive_precedes_referral
107,3,What lifestyle changes can help protect heart health during prostate cancer treatment?,What lifestyle changes can help protect heart health during prostate cancer treatment?,What lifestyle changes can help protect heart health during prostate cancer treatment?,0,0,0,0.9800936750440896,0.9800936750440896,0.9800936750440896,0.9800936750440896,0,False,0.9800936750440896,0.980093675,False,1.0,COMMITS,What lifestyle changes can I make to protect my heart while being treated for prostate cancer?,Cancer & Survivorship Education,manual,False,2,1.2547051442910917,1594,0.966750313676286,True
108,1,What type of exercise is recommended to help manage anxiety during and after cancer treatment?,What type of exercise is recommended to help manage anxiety during and after cancer treatment?,What type of exercise is recommended to help manage anxiety during and after cancer treatment?,0,0,0,0.925372170973254,0.925372170973254,0.925372170973254,0.925372170973254,0,False,0.925372170973254,0.9269682772,False,1.0,COMMITS,How many times a week should I exercise to help with anxiety from my cancer diagnosis?,Physical Activity,manual,True,0,0.0,614,,
108,2,What type of exercise is recommended to help manage anxiety during cancer treatment?,What type of exercise is recommended to help manage anxiety during and after cancer treatment?,What type of exercise is recommended to help manage anxiety during and after cancer treatment?,0,0,0,0.9269682772070694,0.925372170973254,0.925372170973254,0.925904206384526,0,False,0.9259196769250996,0.9269682772,False,1.0,COMMITS,How many times a week should I exercise to help with anxiety from my cancer diagnosis?,Physical Activity,manual,True,0,0.0,614,,
108,3,What type of exercise is recommended to help manage anxiety during and after cancer treatment?,What type of exercise is recommended to help manage anxiety during cancer treatment?,What type of exercise is recommended to help manage anxiety during and after cancer treatment?,0,0,0,0.925372170973254,0.9269682772070694,0.925372170973254,0.925904206384526,0,False,0.925904206384526,0.9269682772,False,1.0,COMMITS,How many times a week should I exercise to help with anxiety from my cancer diagnosis?,Physical Activity,manual,True,0,0.0,614,,
109,1,What are the benefits of regular physical activity for cancer survivors?,What are the benefits of regular physical activity for cancer survivors?,What are the benefits of regular physical activity for cancer survivors?,0,0,0,0.9105526125889616,0.9105526125889616,0.9105526125889616,0.9105526125889616,0,False,0.9105526125889616,0.9105526126,False,1.0,COMMITS,I've heard that exercise can really improve the quality of life for cancer survivors. Can you explain how being active compares to not exercising at all?,rag_grounded,deepeval,False,0,0.0,872,,
109,2,What are the benefits of regular physical activity for cancer survivors?,What are the benefits of regular physical activity for cancer survivors?,What are the benefits of regular physical activity for cancer survivors?,0,0,0,0.9105526125889616,0.9105526125889616,0.9105526125889616,0.9105526125889616,0,False,0.9105526125889616,0.9105526126,False,1.0,COMMITS,I've heard that exercise can really improve the quality of life for cancer survivors. Can you explain how being active compares to not exercising at all?,rag_grounded,deepeval,False,0,0.0,872,,
109,3,What are the benefits of regular physical activity for cancer survivors?,What are the benefits of regular physical activity for cancer survivors?,What are the benefits of regular physical activity for cancer survivors?,0,0,0,0.9105526125889616,0.9105526125889616,0.9105526125889616,0.9105526125889616,0,False,0.9105526125889616,0.9105526126,False,1.0,COMMITS,I've heard that exercise can really improve the quality of life for cancer survivors. Can you explain how being active compares to not exercising at all?,rag_grounded,deepeval,False,0,0.0,872,,
110,1,What are some reputable exercise programs for cancer survivors?,What are some reputable exercise programs for cancer survivors?,What are some exercise programs for cancer survivors?,0,0,0,0.9539982460326126,0.9539982460326126,0.9573129888054862,0.9551031602902372,0,False,0.9551031602902372,0.953998246,False,1.0,COMMITS,Where can I find an exercise program specifically designed for cancer survivors?,Physical Activity,manual,False,2,2.4038461538461537,832,0.6778846153846154,True
110,2,What are some reputable exercise programs for cancer survivors?,What exercise programs are available for cancer survivors?,What are some reputable exercise programs for cancer survivors?,0,0,0,0.9540318001845862,0.965191584381152,0.9540318001845862,0.957751728250108,0,False,0.9577451558508888,0.953998246,False,1.0,COMMITS,Where can I find an exercise program specifically designed for cancer survivors?,Physical Activity,manual,False,2,2.4038461538461537,832,0.6778846153846154,True
110,3,What are some reputable exercise programs for cancer survivors?,What are some reputable exercise programs for cancer survivors?,What are some exercise programs for cancer survivors?,0,0,0,0.9539982460326126,0.9539982460326126,0.9573129888054862,0.9551031602902372,0,False,0.9551031602902372,0.953998246,False,1.0,COMMITS,Where can I find an exercise program specifically designed for cancer survivors?,Physical Activity,manual,False,2,2.4038461538461537,832,0.6778846153846154,True
111,1,Is it safe to start an exercise routine during chemotherapy treatment for breast cancer?,Is it safe to start an exercise routine during chemotherapy treatment for breast cancer?,Is it safe to start an exercise routine during chemotherapy treatment?,1,1,1,0.9576750008379754,0.9576750008379754,0.9490286705218708,0.9547928907326072,3,True,0.0,0.0,True,1.0,COMMITS,I'm curious about the safety of starting an exercise routine while I'm undergoing chemotherapy for breast cancer. What does the research say about this?,rag_grounded,deepeval,True,1,0.9216589861751152,1085,0.6995391705069124,True
111,2,Is it safe to start an exercise routine during chemotherapy treatment for breast cancer?,Is it safe to start an exercise routine during chemotherapy treatment?,Is it safe to start an exercise routine during chemotherapy treatment?,1,1,1,0.9576554109396522,0.9490418391111856,0.9490418391111856,0.9519130297206744,3,True,0.0,0.0,True,1.0,COMMITS,I'm curious about the safety of starting an exercise routine while I'm undergoing chemotherapy for breast cancer. What does the research say about this?,rag_grounded,deepeval,True,1,0.9216589861751152,1085,0.6995391705069124,True
111,3,Is it safe to start an exercise routine during chemotherapy treatment for breast cancer?,What should I consider before starting an exercise routine during chemotherapy?,What should I consider before starting an exercise routine during chemotherapy?,1,1,1,0.9576554109396522,0.927707127097001,0.927707127097001,0.9376898883778848,3,True,0.0,0.0,True,1.0,COMMITS,I'm curious about the safety of starting an exercise routine while I'm undergoing chemotherapy for breast cancer. What does the research say about this?,rag_grounded,deepeval,True,1,0.9216589861751152,1085,0.6995391705069124,True
112,1,What types of exercises can help address cancer-related fatigue?,What types of exercises can help address cancer-related fatigue?,What types of exercises can help address cancer-related fatigue?,0,0,0,0.955572238542238,0.955572238542238,0.955572238542238,0.955572238542238,0,False,0.955572238542238,0.9555722385,False,1.0,COMMITS,What specific exercises can I do to help reduce my cancer-related fatigue and improve my overall energy levels?,rag_grounded,deepeval,False,0,0.0,1086,,
112,2,What types of exercises can help address cancer-related fatigue?,What types of exercises can help address cancer-related fatigue?,What types of exercises can help address cancer-related fatigue?,0,0,0,0.955572238542238,0.955572238542238,0.955572238542238,0.955572238542238,0,False,0.955572238542238,0.9555722385,False,1.0,COMMITS,What specific exercises can I do to help reduce my cancer-related fatigue and improve my overall energy levels?,rag_grounded,deepeval,False,0,0.0,1086,,
112,3,What types of exercises can help address cancer-related fatigue?,What types of exercises can help address cancer-related fatigue?,What types of exercises can help address cancer-related fatigue?,0,0,0,0.955572238542238,0.955572238542238,0.955572238542238,0.955572238542238,0,False,0.955572238542238,0.9555722385,False,1.0,COMMITS,What specific exercises can I do to help reduce my cancer-related fatigue and improve my overall energy levels?,rag_grounded,deepeval,False,0,0.0,1086,,
113,1,What are the benefits of resistance exercise for prostate cancer survivors?,What are the benefits of resistance exercise for prostate cancer survivors?,Is resistance exercise beneficial for prostate cancer survivors?,0,0,0,0.9290612943855366,0.9290612943855366,0.9363077117124609,0.9314767668278447,0,False,0.9314767668278447,0.9314767668,False,1.0,COMMITS,I've heard that resistance exercise can help with recovery after prostate cancer treatment. Can you tell me what evidence supports this?,rag_grounded,deepeval,False,0,0.0,1211,,
113,2,Is resistance exercise beneficial for prostate cancer survivors?,What are the benefits of resistance exercise for prostate cancer survivors?,What are the benefits of resistance exercise for prostate cancer survivors?,0,0,0,0.9363077117124609,0.9290612943855366,0.9290612943855366,0.9314767668278447,0,False,0.9314767668278447,0.9314767668,False,1.0,COMMITS,I've heard that resistance exercise can help with recovery after prostate cancer treatment. Can you tell me what evidence supports this?,rag_grounded,deepeval,False,0,0.0,1211,,
113,3,What are the benefits of resistance exercise for prostate cancer survivors?,What are the benefits of resistance exercise for prostate cancer survivors?,Is resistance exercise beneficial for prostate cancer survivors?,0,0,0,0.9290612943855366,0.9290612943855366,0.9363077117124609,0.9314767668278447,0,False,0.9314767668278447,0.9314767668,False,1.0,COMMITS,I've heard that resistance exercise can help with recovery after prostate cancer treatment. Can you tell me what evidence supports this?,rag_grounded,deepeval,False,0,0.0,1211,,
